test_id,number,problem,choice_1,choice_2,choice_3,choice_4,choice_5,answer
KSAT_2022_03_고3_윤리와사상,19,"근대 한국 사상가 갑, 을, 병의 입장으로 옳지 않은 것은?
갑: 우주 만유의 본원인 일원상(一圓相)을 신앙의 대상과 수행의 표본으로 모시고, 수양·연구·취사(取捨)의 삼학(三學)으로써 신앙과 수행의 강령을 정하느니라.
을: 이제 천지의 도수(度數)를 정리하고 신명(神明)을 조화하며 상생의 도로써 후천의 선경(仙境)을 세워서 세계의 민생을 건지려 하노라.
병: 어찌 사람만이 홀로 한울님을 모셨다 이르리오. 천지 만물이 다 한울님을 모시지 않은 것이 없느니라. 저 새소리도 또한 시천주(侍天主)의 소리니라.",갑: 물질문명과 정신문명이 조화를 이루도록 노력해야 한다.,을: 원한을 풀고 작은 은혜에도 보답하는 삶을 살아야 한다.,병: 남녀노소의 차별이 없는 평등한 세상을 지향해야 한다.,"갑, 을: 바른 수행을 위해 사회 문제에는 무관심해야 한다.","을, 병: 이상 세계를 현세에서 실현하도록 힘써야 한다.",4
KSAT_2022_09_고3_한국지리,1,"다음 자료는 조선 시대에 제작된 지리지의 일부이다. 이에 대한 설명으로 옳은 것은? (단, (가), (나)는 각각 『신증동국여지승람』, 『택리지』 중 하나임.)
(가) [건치연혁] 본래 고구려의 저족현(猪足縣)이다. [관원] 현감(縣監)·훈도(訓導) 각 1인 [산천] 산 위에 성(城)이 있다.... (중략)... 원통역(圓通驛)으로부터 동쪽은 좌우 쪽이 다 큰 산이어서 동부(洞府)는 깊숙하고, 산골 물은 가로 세로 흘러 건널목이 무려 36곳이나 된다.
(나) 태백산과 소백산 또한 토산이지만, 흙빛이 모두 수려하다. 태백산에는 황지라는 훌륭한 곳이 있다. 이 산에 들이 펼쳐져 있어 두메 사람들이 제법 마을을 이루었다. 화전을 일구어 살고 있으나 지세가 높고 기후가 차가워서 서리가 일찍 내린다. 그러므로 주민들은 오직 조와 보리를 심는다.",(가)는 국가 통치의 목적으로 제작되었다.,(가)는 (나)보다 저자의 주관적 견해가 많이 반영되었다.,(나)는 (가)보다 제작 시기가 이르다.,은 감조 구간의 특징을 나타낸다.,은 가거지 조건 중 인심(心)에 해당하는 서술이다.,1
KSAT_2022_09_고3_한국지리,9,[MultiModal] 그래프는 지도에 표시된 네 지역의 농업 특성을 나타낸 것이다. (가)~(라) 지역에 대한 설명으로 옳은 것은?,(가)는 경북이다.,(나)는 (라)보다 과수 재배 면적이 넓다.,(다)는 (나)보다 지역 내 전업 농가 비율이 높다.,(라)는 (다)보다 맥류 생산량이 많다.,(가)~(라) 중 전체 농가 수는 (가)가 가장 많다.,2
KSAT_2022_09_고3_한국지리,17,"다음 글의 ①~②에 대한 설명으로 옳은 것은? (단, 타 국가의 행위는 우리나라의 사전 허가가 없었음.)
○ 전남 고흥군 나로 우주 센터는 누리호 발사 과정에서 생길 수 있는 안전 문제를 차단하기 위해 발사대 주변 해상과 상공에 대한 통제 구역을 발표하였다. 통제 내용은 해당 내수에서의 선박 운항 그리고 해당 내수와 영해의 수직 상공에서의 항공기 운항 등이다.
○ 충남 태안군 서격렬비도에는 태극기가 새겨진 첨성대 조형물에 영해 기점이 표시되어 있다. 이 기점에서 서쪽으로 약 90km를 가면 ① 한·중 잠정 조치 수역이 시작된다. ② 서격렬비도를 지나는 직선 기선과 한·중 잠정 조치 수역 사이 해역에서는 주변국 어선의 불법 조업을 감시하는 활동이 이루어진다.",①에서 간척 사업이 이루어지면 영해가 확대된다.,①에서는 중국 군용기의 통과가 허용된다.,②와 가장 가까운 육지 사이의 수역은 ③에 해당한다.,①에서는 일본 국적 어선의 조업이 허용된다.,②은 모두 우리나라의 배타적 경제 수역(EEZ)에 해당한다.,3
KSAT_2022_09_고3_한국지리,18,"[MultiModal] 다음 자료는 충청북도 세 지역의 인구 및 산업 특성을 나타낸 것이다. 이에 대한 설명으로 옳은 것은? (단, (가)~(다), A~C는 각각 보은, 진천, 청주 중 하나임.)",(나)에는 혁신 도시가 위치한다.,(가)는 (다)보다 지역 내 농·임·어업 취업 인구 비율이 높다.,"(가)는 A, (다)는 B이다.",C에는 고속 철도역과 생명 과학 단지가 입지해 있다.,A는 C보다 광업·제조업 취업 인구가 많다.,5
KSAT_2025_03_고3_ERROR,1,"밑줄 친 ㉠~㉡과 같은 현상의 일반적인 특징에 대한 설명으로 옳은 것은?
㉠ 지구 온난화에 대응하여 전 세계는 탄소 중립을 달성하기 위해 노력하고 있다. 그러나 탄소 중립을 달성한 이후에도 당분간 기후 변화가 이어질 것이라는 연구 결과가 나왔다. 지구 온난화로 인해 바다가 흡수한 열에너지가 방출되면서 고위도 지역의 온도 상승 등 기후 변화가 지속될 수 있음이 ㉡ 슈퍼컴퓨터를 활용한 시뮬레이션으로 확인되었다.",㉠과 같은 현상은 몰가치적이다.,㉡과 같은 현상은 개연성의 원리가 적용된다.,㉠과 같은 현상과 달리 ㉡과 같은 현상은 특수성이 나타난다.,㉠과 같은 현상에 비해 ㉡과 같은 현상은 법칙 발견이 용이하다.,㉡과 같은 현상과 달리 ㉠과 같은 현상은 인과 관계가 불분명하다.,3
KSAT_2025_03_고3_ERROR,2,"(가), (나)는 고등학생의 도박 게임 중독에 대한 서로 다른 연구이다. 이에 대한 설명으로 옳은 것은?
(가) 도박 게임에 중독된 고등학생 10명을 대상으로 심층적인 대화를 통해 도박 게임을 하게 된 동기와 일상생활에서 도박 게임이 가지는 의미를 파악하였다.
(나) 도박 게임 중독이 교우 관계에 미치는 영향을 파악하기 위해 고등학생 1,000명을 대상으로 설문 조사를 실시하여 그 결과를 통계적으로 분석하였다.",(가)는 변인 간의 인과 관계를 파악하고자 하는 연구이다.,(나)는 직관적 통찰과 감정 이입적 이해를 중시하는 연구이다.,(가)와 달리 (나)에서는 경험적 자료를 통해 결론을 도출한다.,(나)와 달리 (가)에서는 연구 대상자의 주관적 인식을 파악할 수 있는 자료 수집 방법을 사용하였다.,"(가), (나)에서는 모두 언어적 상호 작용이 필수적인 자료 수집 방법을 사용하였다.",5
KSAT_2025_03_고3_ERROR,6,"사회적 소수자 A, B에 대한 설명으로 옳은 것은?
○ A는 갑국에서 국교가 아닌 종교를 믿는다는 이유로 박해를 받다가 을국으로 피신하였으나 을국에서도 피부색이 다르다는 이유로 차별을 받고 있다.
○ B는 병국에서 다수 민족에 속했지만 주류 집단인 소수 민족과 다른 민족이라는 이유로 차별을 받다가 정국으로 이주하였다. 그러나 정국에서도 외국인 노동자라는 이유로 차별을 받고 있다.",A는 갑국에서 선천적 요인에 따른 차별을 받았다.,A는 을국에서 후천적 요인에 따른 차별을 받고 있다.,B는 병국에서 수적인 열세로 인해 차별을 받았다.,B는 정국에서 적극적 우대 정책에 따른 역차별을 받고 있다.,"A, B의 사례는 모두 사회적 소수자를 규정하는 기준이 사회에 따라 다를 수 있음을 보여 준다.",5
KSAT_2025_03_고3_ERROR,7,"갑, 을의 문화 이해 태도에 대한 설명으로 옳은 것은?
교사: 툰드라 지역의 ○○족은 방목하여 키우던 순록을 죽인 뒤 가죽을 벗기고 그 자리에서 생고기를 섭취하는 풍습이 있습니다. 이에 대한 의견을 말해 봅시다.
갑: 미개하고 잔인한 풍습입니다. 우리 민족의 발전된 음식 문화를 배우면 그런 풍습은 사라질 겁니다.
을: 그러한 풍습은 ○○족이 처한 척박한 환경 속에서 정기적으로 영양을 섭취하기 위해 형성된 문화이므로 그 의미와 가치를 존중해야 합니다.",갑의 태도는 문화 사대주의이다.,을의 태도는 문화 제국주의로 변질될 우려가 있다.,갑의 태도와 달리 을의 태도는 문화를 우열 평가가 아닌 이해의 대상으로 본다.,을의 태도에 비해 갑의 태도는 다른 문화와의 접촉 과정에서 문화적 마찰을 일으킬 가능성이 작다.,"갑, 을의 태도는 모두 문화의 다양성 보존에 기여한다.",3
KSAT_2025_03_고3_ERROR,8,"[MultiModal] 표는 사회·문화 현상을 바라보는 관점에 대한 질문과 응답이다. 기능론, 갈등론, 상징적 상호 작용론 중 하나의 관점에서 일관되게 옳은 응답을 한 학생은?
질문 갑 을 병 정 무
사회 구조가 개인에게 미치는 영향을 중시하는가? O O X O X
사회의 각 부분이 상호 의존적 관계에 있다고 보는가? O X X X O
기존의 질서나 권력관계의 유지에 기여하는 보수적 관점이라는 평가를 받는가? O X O X X
사회·문화 현상의 의미가 그것이 발생하는 상황과 행위 주체에 따라 달라진다고 보는가? X O O X X
(○: 예, X: 아니요)",갑,을,병,정,무,1
KSAT_2025_03_고3_ERROR,9,"밑줄 친 ㉠, ㉡에 대한 설명으로 옳은 것은?
○ 갑국에서 A 집단은 아동에 대한 복지 지원을 강화하기 위해 관련법을 개정하려는 운동을 전개하고 있다.
○ 을국에서 B 집단은 신분제 폐지 움직임에 저항하며 ㉡ 기존의 신분 질서를 유지하기 위한 운동을 전개하고 있다.",㉠은 사회 체제 내에서 특정 분야의 개선을 요구하는 사회 운동이다.,㉠은 사회 구조를 근본적으로 바꾸고자 하는 사회 운동이다.,㉠과 달리 ㉡은 사회적 약자의 권리 보장을 목적으로 하는 사회 운동이다.,㉠과 달리 ㉡은 활동을 정당화하는 신념을 바탕으로 한다.,"㉠, ㉡은 모두 일부 집단이 주도한다는 점에서 사회 운동이라고 볼 수 없다.",1
KSAT_2025_03_고3_ERROR,11,"[MultiModal] 다음은 문화 접변의 양상 A~C를 구분하는 질문에 대한 학생의 분류와 교사의 채점 결과이다. 이에 대한 설명으로 옳은 것은? (단, A~C는 각각 문화 동화, 문화 병존, 문화 융합 중 하나임.) [3점]
○ 질문에 따라 A~C를 '예', '아니요'로 분류하여 해당하는 칸에 적으시오.
질문 예 아니요 점수
자기 문화의 정체성이 상실되는가? A B, C 1점
외래문화가 변형되지 않은 상태로 정착되는가? A B, C 2점
자기 문화와 외래문화가 결합하여 새로운 문화가 형성되는가? A, B C 2점
* 질문별 만점은 3점이며, 각 질문에 맞게 분류된 A~C는 각각 1점씩, 틀리게 분류된 A~C는 각각 0점씩 부여함.",자국의 전통 의상이 외국의 전통 의상으로 대체된 사례는 A에 해당한다.,자국의 전통 음식에 외국의 식재료를 가미하여 새로운 음식 문화가 나타난 사례는 B에 해당한다.,자국의 전통 음악과 외국의 음악을 모두 즐기게 된 사례는 C에 해당한다.,A와 달리 B는 자기 문화와 외래문화가 나란히 존재한다.,B와 달리 C는 외재적 요인에 의해 나타난 문화 변동이다.,2
KSAT_2025_03_고3_ERROR,12,"[MultiModal] 다음 자료에 대한 분석으로 옳은 것은? [3점]
갑국의 사회 보장 제도는 A, B만 존재하며, A, B는 우리나라의 사회 보장 제도와 동일하다. A, B 모두 금전적 지원을 원칙으로 하며, A와 달리 B는 상호 부조의 원리가 적용되는 제도이다. 표는 갑국의 (가), (나) 지역별 전체 인구 중 A, B 수급자의 비율과 비(非)수급자의 비율을 나타낸 것이다. 갑국은 (가), (나) 지역으로만 구성되며, (나) 지역의 인구는 (가) 지역의 인구의 3배이다. 비(非)수급자는 A나 B 중 어느 것의 수급자도 아닌 사람이다.
<갑국과 을국의 (가)~(라) 지표의 현황>
구분 (가) (나) (다) (라)
남성 여성 남성 여성 남성 여성 남성 여성
갑국 30 70 60 60 40 30 20
을국 10 80 10 60 40 80 90",㉠은 보다 작다.,(가) 지역의 비(非)수급자 수는 갑국 전체의 A와 B 중복 수급자 수보다 많다.,(나) 지역에서 사후 처방적 성격이 강한 제도의 수급자 비율은 ㉠의 2배보다 크다.,보편적 복지 이념을 바탕으로 하는 제도에만 해당하는 수급자 비율은 (가) 지역이 (나) 지역보다 크다.,정부 재정으로 비용을 전액 충당하는 것을 원칙으로 하는 제도에만 해당하는 수급자 수는 (나) 지역이 (가) 지역의 5배이다.,3
KSAT_2025_03_고3_ERROR,13,"밑줄 친 ㉠~㉢에 대한 설명으로 옳은 것은? [3점]
농부의 ㉠ 아들로 태어난 갑은 ○○○대학교의 ㉡ 문예창작과를 졸업한 후 기자와 소설가 중 진로를 고민하다가 ㉢ 소설가로 등단하였다. 이후 10여 년간 꾸준히 작품 활동을 해오던 갑은 △△ 문학 협회로부터 △△△문학상을 수상하며 한국 문학의 차세대 유망주로 주목받았다.","㉠, ㉡은 갑의 역할 갈등이다.",㉡은 이익 사회이자 비공식적 사회화 기관이다.,㉢은 갑의 역할에 대한 보상이다.,"㉠은 성취 지위, ㉢은 귀속 지위이다.","㉡은 공식 조직, ㉢은 비공식 조직이다.",2
KSAT_2025_03_고3_ERROR,14,"다음 자료에 나타난 연구 윤리상의 문제점을 지적한 내용으로 가장 적절한 것은?
갑은 인간의 공포심이 후천적으로 형성되는지를 연구하기 위해 생후 10개월 된 아기 A를 대상으로 공포 조성 실험을 하였다. 갑은 A에게 강아지와 같은 털 달린 동물을 차례대로 보여 주면서 동시에 쇠막대를 망치로 두들겨 A를 깜짝 놀라게 하는 과정을 반복하였다. 그 결과 A는 털 달린 다른 동물뿐만 아니라 비슷하게 생긴 물건만 보아도 울음을 터트리는 등 공포를 느끼는 반응을 보였다.",연구 목적이 비윤리적이다.,연구 대상자의 익명성을 보장하지 않았다.,의도한 결론을 얻기 위해 자료를 조작하였다.,연구 대상자의 인권과 안전을 고려하지 않았다.,수집한 자료를 연구 목적 이외의 용도로 활용하였다.,4
KSAT_2025_03_고3_ERROR,16,"일탈 이론 A, B에 대한 설명으로 옳은 것은? (단, A, B는 각각 낙인 이론, 차별 교제 이론 중 하나임.)
A는 일탈 행동이란 사람들이 반사회적 행위에 이르게 하는 규범과 행동을 학습한 결과라고 본다. B는 누구나 일시적이거나 경미한 '1차적 일탈'을 할 수 있지만 누구나 일탈자가 되는 것은 아니며, 1차적 일탈이 사회적으로 공개되고 지탄을 받게 된 경우에 한해서만 일탈자로 간주되어 '2차적 일탈'이 발생한다고 본다.",A는 차별적 제재가 일탈 행동의 원인이라고 본다.,B는 일탈 행동을 규정하는 객관적인 기준이 없다고 본다.,A와 달리 B는 일탈 행동에 대한 참여 여부가 일탈자와의 교제 여부에 의해 결정된다고 본다.,B와 달리 A는 문화적 목표와 제도적 수단 간의 괴리를 일탈 행동의 원인으로 본다.,"A, B는 모두 일탈 행동의 원인으로 개인 간의 상호 작용보다 사회 구조의 영향을 중시한다.",2
KSAT_2025_03_고3_ERROR,18,"사회 변동 이론 A, B에 대한 설명으로 옳은 것은? (단, A, B는 각각 순환론, 진화론 중 하나임.)
A, B는 모두 사회 변동의 방향을 설명하는 이론이며, A와 달리 B는 사회 변동이 곧 진보와 발전을 의미한다고 본다.",A는 단기적 사회 변동 과정을 설명하기에 용이하다.,A는 서구 사회가 진보된 사회임을 전제한다는 비판을 받는다.,"B는 사회가 생성, 성장, 쇠퇴, 소멸의 과정을 반복한다고 본다.",A와 달리 B는 사회 변동의 일정한 방향이 없다고 본다.,B와 달리 A는 운명론적 관점에서 사회 변동을 설명한다.,5
KSAT_2025_03_고3_ERROR,19,"밑줄 친 ㉠~㉢에 대해 옳게 이해한 학생만을 <보기>에서 고른 것은?
1990년대에 갑국에서는 기존의 지배적인 ㉠ 대중문화에 저항하고 대립하는 성격을 지닌 ㉡ 음악 장르 A가 등장하였고, 갑국 정부는 A를 규제하여 확산을 막으려고 하였다. 그로 인해 ㉢ A를 누리려는 사람들과 정부 간의 갈등이 발생하였다. 그러나 오늘날 A는 그 자체의 예술적 가치를 인정받아 갑국 내 일부 세대에서 자유롭게 즐기는 문화가 되었다.","갑, 을","갑, 병","을, 병","을, 정","병, 정",1
KSAT_2024_06_고3_한국지리,3,"[MultiModal] 다음 <조건>만을 고려하여 공공 도서관을 추가로 건설하고자 할 때, 가장 적합한 후보지를 지도의 A~E에서 고른 것은?",A,B,C,D,E,2
KSAT_2024_06_고3_한국지리,16,"[MultiModal] 그래프는 주요 제조업의 시·도별 출하액을 나타낸 것이다. 이에 대한 설명으로 옳은 것은? (단, (가), (나)는 각각 자동차 및 트레일러, 전자부품·컴퓨터·영상·음향 및 통신 장비 제조업 중 하나임.)",사업체 수 기준으로 (가)는 (나)보다 수도권 집중도가 높다.,(가)는 (나)보다 최종 제품의 평균 중량이 무겁고 부피가 크다.,A는 B보다 제조업 종사자 1인당 출하액이 많다.,대규모 국가 산업 단지 조성을 시작한 시기는 C가 B보다 이르다.,C와 D는 호남 지방에 속한다.,1
KSAT_2024_06_고3_한국지리,17,"[MultiModal] 그래프는 세 작물의 시·도별 생산량 비율을 나타낸 것이다. (가)~(다)에 대한 설명으로 옳은 것은? (단, (가)~(다)는 각각 과실, 쌀, 채소 중 하나임.)",(다)의 재배 면적은 제주가 가장 넓다.,"(가)는 논, (나)는 밭에서 주로 재배된다.",전남은 (가)보다 (나)의 재배 면적이 넓다.,강원은 (가)보다 (다)의 생산량이 많다.,(가)~(다) 중 시설 재배 면적 비율이 가장 높은 것은 (다)이다.,3
KSAT_2023_06_고3_경제,1,"[MultiModal]다음 자료에 대한 설명으로 옳은 것은? [3점]
그림은 민간 경제의 순환을 나타내며, 학생의 학용품 구입비는 ①에 해당한다. 단, A, B는 각각 가계와 기업 중 하나이다.
(가) 시장 (나) 시장",(가) 시장은 생산 요소 시장이다.,A는 이윤 극대화를 추구한다.,B는 생산의 주체이다.,A는 (나) 시장에서 수요자이다.,회사원이 받는 월급은 ①에 해당한다.,3
KSAT_2023_06_고3_경제,2,"다음 자료에 대한 설명으로 옳은 것은? (단, A, B는 각각 계획 경제 체제, 시장 경제 체제 중 하나임.)
자원의 ㉠희소성으로 인하여 ㉡'무엇을 얼마나 생산할 것인가', ㉢'어떻게 생산할 것인가', ㉣'누구를 위하여 생산할 것인가'와 같은 기본적인 경제 문제가 발생한다. 이러한 경제 문제를 A에서는 개별 경제 주체들의 자유로운 의사 결정을 통해 해결하고, B에서는 정부의 결정과 통제를 통해 해결한다.",㉠은 자원의 양이 절대적으로 부족한 상태를 의미한다.,㉡은 생산물 분배 방식의 결정에 대한 문제이다.,A에서는 사유 재산권 및 경제 활동의 자유 보장을 중시한다.,B에서는 '보이지 않는 손'의 기능을 중시한다.,A에서는 ㉣을 해결하기 위한 기준으로 효율성보다 형평성을 중시한다.,3
KSAT_2023_06_고3_경제,4,"다음 사례에 나타난 내용으로 가장 적절한 것은?
갑국에 있는 ○○섬은 수려한 자연환경으로 많은 사람이 찾는 관광지이다. 하지만 관광객의 과도한 방문으로 인해 섬의 자연환경이 훼손되자, 갑국 정부는 ○○섬 방문자에게 환경 보전 부담금을 부과하는 정책을 시행하였다. 그 결과 관광객이 감소하여 ○○섬의 자연환경은 회복되고 있다.",경제적 유인을 통해 시장 실패를 개선하였다.,기업가 정신을 통해 경제 성장을 촉진하였다.,민간 부문의 자발적인 노력으로 시장 실패를 개선하였다.,규제 완화로 정부 실패를 보완하여 자원의 효율적 배분을 달성하였다.,기업의 사회적 책임을 강조하여 자원의 비효율적 배분 문제를 개선하였다.,1
KSAT_2023_06_고3_경제,6,"[MultiModal] 다음 자료에 대한 분석 및 추론으로 옳은 것은? [3점]
표는 X재의 가격별 공급량과 초과 수요량의 일부를 나타낸다. 단, 수요와 공급 곡선은 모두 직선이다.
* 초과 수요량 = 수요량 - 공급량",균형 거래량은 3만 개이다.,가격이 2달러일 때 수요량은 4만 개이다.,가격이 6달러일 때 공급량은 수요량보다 2만 개 많다.,모든 가격 수준에서 수요량이 2만 개씩 증가하면 균형 가격은 1달러 상승한다.,모든 가격 수준에서 공급량이 2만 개씩 증가하면 균형 거래량은 2만 개 증가한다.,4
KSAT_2023_06_고3_경제,8,"표는 갑이 1,000만 원으로 구성한 자산 포트폴리오이다. 이에 대한 설명으로 옳은 것은?
금융 상품 : ①정기 예금(600만원), ②주식(300만원), ③펀드(100만원)",①은 주주로서의 지위를 부여하는 금융 상품이다.,②은 시세 차익을 기대할 수 있는 금융 상품이다.,③은 발행 주체가 빌린 돈을 갚기로 약속한 증서이다.,갑이 구성한 포트폴리오에서 간접 투자 금융 상품의 비중은 30%이다.,갑이 구성한 포트폴리오에서 이자 수익을 기대할 수 있는 금융 상품의 비중은 40%이다.,2
KSAT_2023_06_고3_경제,10,"다음 자료에 대한 분석으로 옳은 것은?
<자료 1>은 2022년 갑국과 을국의 국제 거래에 따른 외화 지급 내역을 모두 나타내며, <자료 2>는 2022년 갑국과 을국의 경상 수지를 나타낸 표의 일부이다. 단, 국제 거래는 갑국과 을국 사이에서만 이루어진다.
<자료 1> 구분 갑국 지급 내역: 자동차 수입 대금 10억 달러 지급, 해외여행 경비 2억 달러 지출, 무상 원조금 1억 달러 지급. 을국 지급 내역: 지식 재산권 사용료 5억 달러 지급, 원유 수입 대금 10억 달러 지급, 외국인 근로자 임금 2억 달러 지급.
<자료 2> (단위: 억 달러) 경상 수지 구분 상품 수지 서비스 수지 본원 소득 수지 이전 소득 수지 갑국 을국 0",㉠은 ㉡보다 크다.,갑국의 이전 소득 수지는 흑자이다.,을국의 본원 소득 수지는 흑자이다.,갑국은 외화 유입액이 유출액보다 적다.,을국의 경상 수지는 을국의 통화량 감소 요인이다.,5
KSAT_2023_06_고3_경제,15,"다음 자료에 대한 분석으로 옳은 것은?
갑국과 을국은 유일한 생산 요소인 노동을 사용하여 X재와 Y재만을 생산한다. 표는 갑국과 을국이 노동을 한 재화 생산에 모두 투입했을 때의 시기별 최대 생산 가능량을 나타낸다. 양국은 직선인 생산 가능 곡선상에서 비교 우위가 있는 재화만을 생산하여 양국 모두 이익이 발생하는 범위 내에서 t기와 t+1기에 교역하였고, 두 시기 모두 갑국은 X재만을 생산하였다. 단, 교역은 거래 비용 없이 양국 간에만 이루어지고, 양국이 보유하고 있는 노동량은 동일하다.
<표> 최대 생산 가능량 (단위: 개)
구분 t기 t+1기
X재 Y재 X재 Y재
갑국 100 80 100 120
을국 50 60 50 (가)",(가)는 60보다 작다.,t기에 갑국은 교역을 통해 Y재 80개 이상을 소비할 수 있다.,t기에 을국은 X재와 Y재 생산에 모두 절대 우위를 가진다.,t기와 t+1기 모두 갑국의 X재 1개 생산의 기회비용은 Y재 1개보다 작다.,X재와 Y재의 1:1 교환 비율은 t+1기의 ㉠에 포함되지 않는다.,5
KSAT_2023_06_고3_경제,19,"다음 자료에 나타난 갑국의 2020년 국내 총생산에 대한 분석 및 추론으로 옳은 것은?
세탁기만을 생산하는 갑국은 2020년에 2만 달러어치의 세탁기 부품을 수입하고, 근로자에게 임금 5만 달러를 지급하여 세탁기 100대를 생산하였다. 생산된 세탁기는 1대당 1,000달러의 가격으로 2020년에 모두 판매되었는데, 70대는 국내 가계에 판매되었고, ㉠나머지 30대는 수출되었다.",창출된 부가 가치의 총합은 7만 달러이다.,지출 측면에서 측정한 국내 총생산은 8만 달러이다.,분배 측면에서 측정한 국내 총생산은 5만 달러이다.,㉠의 판매 수입은 국내 총생산에 포함되지 않는다.,㉠이 6만 달러라면 국내 총생산은 9만 달러이다.,2
KSAT_2022_10_고3_한국지리,1,"[MultiModal] 다음 자료는 지도에 표시된 두 지역에 관한 고문헌의 일부이다. 이에 대한 설명으로 옳은 것은? (단, (가), (나)는 각각 신증동국여지승람, 택리지 중 하나임.) (가) 동쪽으로 양산군 경계까지 42리, ... 북쪽으로 밀양부 경계까지 44리이다. [건치 연혁] 시조 김수로왕으로부터 구해왕까지 무릇 10대, 4백 91년을 왕국으로 내려왔다. [군명] 가락(駕洛)·가야(伽倻)·금관(金官) [토산] 철은 감물야촌에서 나온다. (나) 은/는 감사가 있는 곳이다. 산이 사방을 높게 막아 복판에 큰 들을 감추었으며, 들 복판에는 금호강이 동쪽에서 서쪽으로 흐르다가 낙동강에 합친다.... 팔공산은 동쪽과 서쪽의 시내와 산이 자못 아름답다.",(가)는 조선 후기에 제작되었다.,(나)는 통치의 목적으로 제작되었다.,(나)는 (가)보다 저자의 주관적 해석이 많이 담겨 있다.,⑦은 영동 지방에 속한다.,⑤은 보다 낙동강 하구로부터의 거리가 가깝다.,3
KSAT_2022_10_고3_한국지리,2,"다음 자료의 (가)~(다)에 대한 설명으로 옳은 것은? (단, (가)~(다)는 각각 태풍, 폭염, 한파 중 하나임.) <자연재해와 경제 생활> (가) ○ 강한 비바람, 쓰러진 가로수, 무너진 광고판 ○ 유리창 파손 방지 안전 필름, 비상용품 등 구매 증가 (나) ○ 불볕더위, 열사병 환자 속출 ○ 얼음, 아이스크림, 냉방 용품 등 판매 증가 (다) ○ 급격한 기온 하강, 수도관 계량기 동파 ○ 감기약, 방한용품 등 수요 증가",(가)는 2010~2019년 경기보다 전남의 피해액이 많다.,(나)는 주로 서고동저형의 기압 배치가 나타나는 계절에 발생한다.,(다)는 장마 전선의 정체가 주요 원인이다.,"(가)는 기온, (나)는 강수로 인한 자연재해이다.","지구 온난화가 지속될 경우 (나) 일수는 감소하고, (다) 일수는 증가한다.",5
KSAT_2022_10_고3_한국지리,3,"[MultiModal] 다음 자료의 ①~⑩에 대한 설명으로 옳지 않은 것은? <'국가 지질 공원의 지질 명소' 프로그램 제작 계획> • 촬영 지역 및 주요 촬영 장면 지각의 틈으로 분출한 용암이 기존의 하천을 메우면서 형성된 넓은 평지 형태의 지형. 해발 고도가 낮은 평지를 높은 산지가 둘러싸고 있는 그릇 모양의 지형. 한반도 모습과 비슷한 경관, 물이 하천 바닥을 깎아 산지 사이를 구불구불하게 흐르는 곡류 하천. 기반암이 물에 의한 용식 작용을 받아 형성된 움푹 꺼진 모양의 지형.",①⑦은 점성이 작은 현무암질 용암의 분출로 형성되었다.,②은 지반 융기의 영향을 반영한다.,③의 지표에는 붉은색의 간대 토양이 주로 분포한다.,④은 보다 주된 기반암의 형성 시기가 이르다.,"⑤⑦의 주된 기반암은 화성암, 의 주된 기반암은 퇴적암에 속한다.",4
KSAT_2022_10_고3_한국지리,4,"[MultiModal] 다음 자료의 여행 내용을 모두 경험할 수 있는 지역을 지도의 A~E에서 고른 것은? 그윽한 향기, ○○ 차밭. 우주로 가는 길, 나로 우주 센터. 발길 따라 떠나는 여행과 지리. 람사르 협약 등록 습지와 △△△ 국가 정원.",A,B,C,D,E,3
KSAT_2022_10_고3_한국지리,5,"[MultiModal] 그래프는 지도에 표시된 세 지역의 연 강수량과 (가), (나) 시기 평균 풍속을 나타낸 것이다. 이에 대한 설명으로 옳은 것은? (단, (가), (나) 시기는 각각 1월, 8월 중 하나임.) *(가), (나) 시기 평균 풍속은 원의 중심값임. **1991~2020년의 평년값임.",A는 (가)보다 (나) 시기의 평균 기온이 높다.,B는 A보다 무상 기간이 길다.,B는 C보다 해발 고도가 높다.,C는 B보다 최한월 평균 기온이 높다.,목포는 대관령보다 1월 평균 풍속이 빠르다.,2
KSAT_2022_10_고3_한국지리,7,"[MultiModal] 다음 자료의 ~에 대한 설명으로 옳은 것은? 남파랑길 여행 경비 내역 ○ 교통비 • 철도: 10,300원 • 항공: 43,500원 ○ 숙식비 • 민박 : 30,000원 • 음식점 : 56,000원 ○ 물품 구입비 • 인터넷 쇼핑: 9,950원 •②편의점: 1,700원 • 대형 마트: 24,000원 ○ 입장료: 5,000원",⑦은 도로보다 문전 연결성이 우수하다.,㉢은 생산자 서비스업에 해당한다.,②은 백화점보다 일 평균 영업시간이 짧다.,①은 보다 국내 여객 수송 분담률이 높다.,②은 보다 소비자의 평균 이동 거리가 가깝다.,5
KSAT_2022_10_고3_한국지리,8,[MultiModal] 다음은 한국 지리 수업 장면이다. 교사의 질문에 옳게 답한 학생만을 고른 것은? A~E 지형에 대해 발표해 볼까요? A의 정상부에는 칼데라호가 있어요. B는 1차 산맥에 해당해요. E는 흙산으로 정상부의 식생 밀도가 높아요. D는 C보다 하상의 평균 경사가 급해요. (수치는 최고 지점의 해발 고도(m)임.),"갑, 을","갑, 병","을, 병","을, 정","병, 정",1
